STATION,NAME,DATE,TAVG,TMAX,TMIN,PRCP,SNOW,CITY_x,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,CITY_y
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-04,80.0,90.0,65.0,0.0,,Phoenix,5.66,5.67,0.82,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-05,79.0,90.0,66.0,0.0,,Phoenix,5.4,5.75,0.92,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-06,100.0,113.0,87.0,0.0,,Phoenix,5.36,5.61,1.3,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-07,100.0,113.0,89.0,0.0,,Phoenix,5.36,5.52,1.29,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-08,93.0,104.0,84.0,0.0,,Phoenix,4.63,5.42,1.77,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-09,82.0,95.0,74.0,0.06,,Phoenix,5.44,5.42,0.81,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-10,81.0,91.0,71.0,0.0,,Phoenix,5.42,5.41,0.73,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-11,58.0,69.0,50.0,0.0,,Phoenix,5.4,5.42,0.73,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-12,53.0,66.0,43.0,0.0,,Phoenix,5.46,5.45,0.68,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-13,84.0,97.0,71.0,0.0,,Phoenix,5.44,5.43,0.69,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-14,85.0,98.0,71.0,0.0,,Phoenix,5.45,5.47,0.75,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-15,81.0,82.0,65.0,0.62,,Phoenix,2.85,5.05,1.58,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-16,69.0,78.0,63.0,0.32,,Phoenix,4.67,5.1,1.31,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-17,72.0,83.0,64.0,0.0,,Phoenix,5.01,5.15,0.67,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-18,77.0,87.0,69.0,0.0,,Phoenix,5.2,5.21,0.66,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-19,78.0,88.0,69.0,0.0,,Phoenix,5.17,5.18,0.73,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-20,80.0,91.0,69.0,0.0,,Phoenix,4.87,5.17,1.43,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-21,79.0,90.0,68.0,0.0,,Phoenix,5.07,5.07,0.66,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-22,78.0,90.0,68.0,0.0,,Phoenix,4.68,4.92,0.88,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-23,75.0,78.0,66.0,0.0,,Phoenix,4.25,4.96,1.23,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-24,66.0,73.0,57.0,0.0,,Phoenix,5.25,5.27,0.58,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-25,64.0,77.0,53.0,0.0,,Phoenix,4.96,5.11,0.55,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-26,66.0,79.0,54.0,0.0,,Phoenix,5.08,5.05,0.51,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-27,68.0,81.0,54.0,0.0,,Phoenix,5.05,5.0,0.49,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-28,69.0,81.0,58.0,0.0,,Phoenix,5.07,5.03,0.49,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-29,69.0,83.0,56.0,0.0,,Phoenix,4.97,4.92,0.5,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-30,68.0,79.0,55.0,0.0,,Phoenix,3.74,4.83,2.12,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-10-31,68.0,83.0,56.0,0.0,,Phoenix,4.85,4.8,0.51,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-01,62.0,73.0,50.0,0.0,,Phoenix,3.22,4.59,2.3,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-02,65.0,80.0,50.0,0.0,,Phoenix,3.97,4.6,1.32,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-03,57.0,71.0,45.0,0.0,,Phoenix,2.69,4.58,1.31,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-04,78.0,88.0,66.0,0.0,,Phoenix,4.73,4.67,0.47,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-05,79.0,89.0,66.0,0.0,,Phoenix,4.18,4.6,1.67,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-06,103.0,114.0,90.0,0.0,,Phoenix,4.59,4.54,0.46,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-07,104.0,115.0,91.0,0.0,,Phoenix,4.17,4.46,1.41,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-08,93.0,105.0,84.0,0.0,,Phoenix,4.44,4.39,0.47,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-09,90.0,103.0,76.0,0.62,,Phoenix,2.2,4.33,1.21,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-10,82.0,94.0,73.0,0.0,,Phoenix,4.58,4.52,0.42,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-11,58.0,70.0,47.0,0.0,,Phoenix,4.38,4.47,0.83,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-12,54.0,69.0,42.0,0.0,,Phoenix,4.42,4.37,0.47,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-13,58.0,69.0,46.0,0.0,,Phoenix,4.39,4.33,0.47,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-14,56.0,67.0,45.0,0.0,,Phoenix,4.33,4.28,0.51,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-15,56.0,71.0,44.0,0.0,,Phoenix,4.18,4.24,0.57,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-16,58.0,70.0,43.0,0.0,,Phoenix,4.31,4.25,0.47,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-17,59.0,71.0,45.0,0.0,,Phoenix,4.26,4.2,0.49,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-18,58.0,72.0,47.0,0.0,,Phoenix,4.02,4.11,0.81,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-19,60.0,73.0,45.0,0.0,,Phoenix,4.03,3.97,0.59,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-20,64.0,72.0,54.0,0.0,,Phoenix,4.06,4.0,0.56,Phoenix
USW00023183,"PHOENIX AIRPORT, AZ US",2022-11-21,60.0,74.0,47.0,0.0,,Phoenix,4.05,4.06,0.61,Phoenix
