YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2020,9,19,5.98,9.94,5.94,0.67,0.76,1.2,0.24,13.34,108.13
2020,9,20,5.42,7.32,5.49,1.25,0.69,1.11,0.23,11.84,97.19
2020,9,21,5.19,6.64,5.16,1.41,0.66,1.09,0.22,11.05,92.67
2020,9,22,4.61,5.04,4.68,1.72,0.6,0.93,0.19,9.53,81.83
2020,9,23,4.2,3.3,4.76,2.36,0.55,0.93,0.18,9.16,76.19
2020,9,24,5.1,7.01,5.12,1.24,0.67,1.11,0.23,11.45,94.26
2020,9,25,4.97,7.08,5.08,1.18,0.66,-999,0.22,11.2,92.03
2020,9,26,2.47,1.25,4.66,1.87,0.34,0.63,0.12,6.2,47.75
2020,9,27,3.03,1.34,4.58,2.3,0.41,0.78,0.16,7.54,57.76
2020,9,28,2.03,1.79,5.1,1.2,0.28,0.55,0.11,5.49,39.53
2020,9,29,4.06,4.86,5.29,1.62,0.56,0.86,0.17,9.77,75.57
2020,9,30,3.16,3.41,5.1,1.51,0.44,0.7,0.14,7.8,59.25
2020,10,1,3.63,4.29,5.12,1.58,0.52,0.73,0.15,8.73,67.46
2020,10,2,4.68,5.58,5.06,1.62,0.66,0.82,0.16,10.48,84.31
2020,10,3,2.34,1.21,4.6,1.63,0.34,0.57,0.12,6.06,44.61
2020,10,4,3.62,4.33,4.96,1.63,0.52,0.69,0.14,8.41,65.65
2020,10,5,5.08,9.23,5.03,0.59,0.74,0.88,0.18,11.12,91.88
2020,10,6,4.22,5.87,4.43,1.39,0.62,0.89,0.18,9.24,77.39
2020,10,7,4.58,7.94,4.71,0.74,0.69,-999,0.19,10.3,84.95
2020,10,8,4.83,8.78,4.78,0.59,0.73,1,0.2,10.7,88.69
2020,10,9,3.87,4.67,4.12,1.53,0.59,0.78,0.16,8.3,69.91
2020,10,10,3.17,3.67,3.78,1.36,0.49,0.64,0.12,6.79,57.67
2020,10,11,3.54,4.13,3.95,1.61,0.55,0.78,0.16,7.88,65.6
2020,10,12,1.25,1.31,3.99,0.84,0.2,0.32,0.06,3.36,24.28
2020,10,13,4.38,7.81,4.54,0.89,0.7,0.84,0.17,9.69,80.04
2020,10,14,3.35,3.75,4.32,1.65,0.54,0.73,0.15,7.98,62.55
2020,10,15,2.42,2.26,4.53,1.61,0.4,0.61,0.12,6.17,45.4
2020,10,16,3.44,5.29,4.44,1.23,0.57,0.6,0.12,7.68,61.79
2020,10,17,2.4,1.09,4.07,1.87,0.4,0.47,0.09,6,44.8
2020,10,18,0.92,0.56,3.86,0.69,0.16,0.23,0.05,2.66,18.43
2020,10,19,2.35,2.12,3.89,1.4,0.4,0.49,0.1,5.79,44.12
2020,10,20,2.27,1.31,3.68,1.7,0.39,0.47,0.09,5.62,42.97
2020,10,21,2.34,1.26,3.75,1.78,0.41,0.45,0.09,5.59,42.86
2020,10,22,2.55,3.14,3.54,1.21,0.45,0.47,0.09,6.02,47.75
2020,10,23,0.67,0.46,3.34,0.51,0.12,0.16,0.03,1.95,13.41
2020,10,24,2.53,3.43,3.94,1.14,0.45,0.43,0.09,5.77,45.01
2020,10,25,1.34,0.65,3.5,1.09,0.24,0.27,0.05,3.49,25.3
2020,10,26,0.8,0.46,3.47,0.64,0.15,0.2,0.04,2.34,15.91
2020,10,27,1,0.63,3.36,0.78,0.19,0.23,0.05,2.77,19.62
2020,10,28,2.99,3.33,3.66,1.67,0.56,0.55,0.11,6.76,54.3
2020,10,29,1.7,1.78,3.66,1.05,0.33,0.36,0.07,4.16,30.91
2020,10,30,3.65,7.57,3.75,0.65,0.7,0.51,0.1,7.5,64.28
2020,10,31,3.64,7.65,3.58,0.56,0.71,0.57,0.12,7.66,65.86
2020,11,1,2.83,4.55,3.83,1.44,0.55,0.48,0.09,6.2,49.48
2020,11,2,3.63,7.59,3.67,0.72,0.73,0.45,0.09,7.46,64.01
2020,11,3,3.61,8.11,3.55,0.47,0.73,0.5,0.1,7.43,64.28
2020,11,4,3.49,7.44,3.46,0.57,0.71,0.48,0.09,7.27,62.59
2020,11,5,2.75,3.52,3.11,1.44,0.57,0.41,0.09,6.06,50.02
2020,11,6,3.28,6.67,3.24,0.68,0.69,0.42,0.09,6.77,58.82
2020,11,7,3.34,7.42,3.29,0.53,0.71,0.47,0.09,6.91,60.12
2020,11,8,2.5,3.76,3.01,1.09,0.53,0.42,0.09,5.73,46.95
2020,11,9,2.36,3.66,2.96,1.04,0.51,0.41,0.09,5.41,44.24
2020,11,10,1.62,1.01,2.73,1.24,0.35,0.32,0.06,4.07,30.73
2020,11,11,2.63,4.55,3.22,0.98,0.59,0.38,0.08,5.57,46.03
2020,11,12,3.2,7.13,3.19,0.57,0.72,0.41,0.09,6.43,56.34
2020,11,13,2.96,6.16,3.31,0.9,0.67,0.38,0.08,6.05,51.36
2020,11,14,1.09,0.7,2.72,0.85,0.25,0.18,0.04,2.82,20.59
2020,11,15,0.89,0.63,3.01,0.68,0.2,0.17,0.04,2.45,16.88
2020,11,16,3.03,6.74,3.08,0.58,0.7,0.32,0.06,6.05,52.99
2020,11,17,3.2,8.21,3.16,0.36,0.76,0.32,0.06,6.18,55.12
2020,11,18,2.86,5.74,2.97,0.78,0.68,0.31,0.06,5.77,50.36
2020,11,19,2.27,2.33,2.75,1.5,0.55,0.32,0.06,5.06,41.53
2020,11,20,2.52,4.14,2.68,0.98,0.61,0.34,0.07,5.31,45.48
2020,11,21,2.22,2.01,2.69,1.43,0.55,0.3,0.06,4.81,39.64
2020,11,22,1.25,1.17,2.69,0.89,0.31,0.19,0.04,3.03,22.77
2020,11,23,2.58,5.06,2.78,0.78,0.65,0.25,0.05,5.09,44.4
2020,11,24,0.55,0.28,2.08,0.45,0.14,0.08,0.02,1.47,10.52
2020,11,25,0.51,0.33,2.34,0.4,0.13,0.09,0.02,1.47,10.1
2020,11,26,1.21,1.17,2.66,0.92,0.31,0.16,0.03,3,21.86
2020,11,27,1.39,1.5,2.25,0.96,0.36,0.17,0.04,3.05,24.41
2020,11,28,2.75,7.1,2.7,0.4,0.72,0.26,0.05,5.33,48.15
2020,11,29,1.69,1.04,2.55,1.36,0.45,0.24,0.05,3.94,30.46
2020,11,30,0.94,0.78,2.67,0.69,0.25,0.13,0.03,2.36,17.12
2020,12,1,1.7,3.32,2.77,0.83,0.45,0.17,0.03,3.55,28.98
2020,12,2,2.77,7.41,2.75,0.42,0.74,0.29,0.05,5.18,46.9
2020,12,3,2.57,6.16,2.62,0.64,0.7,0.24,0.05,4.93,44.16
2020,12,4,2.57,6.73,2.53,0.41,0.7,0.23,0.05,5.01,45.45
2020,12,5,1.67,2.37,2.54,1.03,0.46,0.2,0.04,3.7,29.34
2020,12,6,0.97,0.85,2.47,0.7,0.27,0.14,0.03,2.31,17.44
2020,12,7,0.93,1.2,2.34,0.6,0.26,0.1,0.02,2.1,16.3
2020,12,8,0.9,0.66,2.33,0.73,0.25,0.1,0.02,2.16,15.97
2020,12,9,2.49,6.46,2.44,0.45,0.7,0.24,0.05,4.84,43.76
2020,12,10,2.39,5.71,2.37,0.6,0.67,0.24,0.05,4.68,41.94
2020,12,11,0.74,0.48,2.04,0.61,0.21,0.11,0.02,1.98,14.13
2020,12,12,0.59,0.6,2.17,0.44,0.16,0.09,0.02,1.54,11.01
2020,12,13,1.69,1.92,2.37,1.01,0.48,0.16,0.03,3.62,29.52
2020,12,14,2.26,4.78,2.54,0.76,0.64,0.18,0.03,4.42,38.64
2020,12,15,1.73,1.05,2.53,1.37,0.49,0.23,0.05,3.88,30.3
2020,12,16,0.84,1.01,2.25,0.56,0.24,0.11,0.02,1.99,15.04
2020,12,17,0.79,0.64,2.36,0.6,0.23,0.09,0.02,1.94,14.23
2020,12,18,1.73,1.42,2.21,1.27,0.49,0.16,0.03,3.65,30.04
2020,12,19,1.15,0.8,2.01,0.9,0.33,0.12,0.02,2.65,20.3
2020,12,20,2.44,6.29,2.42,0.46,0.7,0.21,0.05,4.63,42.11
2020,12,21,1.92,3.03,2.33,0.93,0.55,0.2,0.04,4,33.84
2020,12,22,1.91,3.94,2.44,0.75,0.55,0.17,0.03,3.88,33.41
2020,12,23,1.29,1.54,2.21,0.8,0.37,0.15,0.03,2.98,23.48
2020,12,24,1.61,2.51,2.58,0.98,0.46,0.16,0.03,3.52,27.78
2020,12,25,2.46,6.61,2.53,0.43,0.7,0.15,0.02,4.54,41.5
2020,12,26,2.4,6.06,2.46,0.56,0.68,0.16,0.03,4.52,40.82
2020,12,27,1.46,0.89,2.22,1.18,0.41,0.14,0.03,3.36,26.2
2020,12,28,1.78,3.51,2.46,0.81,0.51,0.14,0.03,3.63,30.48
2020,12,29,0.97,0.46,2.37,0.83,0.27,0.11,0.02,2.49,17.91
2020,12,30,0.46,0.29,2.32,0.38,0.13,0.06,0.02,1.31,8.77
2020,12,31,1.9,2.66,2.55,1.22,0.53,0.18,0.04,3.97,32.4
2021,1,1,0.37,0.45,2.26,0.24,0.1,0.05,0.01,0.98,6.95
2021,1,2,0.85,0.86,2.5,0.63,0.23,0.1,0.02,2.16,15.52
2021,1,3,0.78,0.67,2.45,0.59,0.22,0.09,0.02,2.02,14.38
2021,1,4,1.02,0.83,2.39,0.79,0.28,0.11,0.02,2.54,18.49
2021,1,5,1.12,0.74,2.61,0.94,0.3,0.12,0.02,2.84,20.18
2021,1,6,1.71,1.93,2.54,1.09,0.46,0.16,0.03,3.76,30.09
2021,1,7,1.12,0.83,2.64,0.86,0.3,0.13,0.02,2.75,20.12
2021,1,8,1.19,1.1,2.61,0.87,0.32,0.13,0.03,2.88,21.33
2021,1,9,2.25,3,2.67,1.24,0.6,0.2,0.04,4.61,38.62
2021,1,10,0.82,0.45,2.53,0.69,0.22,0.09,0.02,2.06,15.24
2021,1,11,0.96,0.75,2.76,0.74,0.25,0.12,0.02,2.49,17.38
2021,1,12,2.45,4.39,2.58,0.96,0.63,0.2,0.04,4.91,42.48
2021,1,13,1.88,1.05,2.39,1.52,0.48,0.16,0.03,4.1,33.23
2021,1,14,1.37,0.64,2.2,1.17,0.35,0.11,0.02,3.18,24.91
2021,1,15,1.41,1.14,2.72,1.08,0.36,0.12,0.02,3.3,24.94
2021,1,16,0.88,0.59,2.59,0.71,0.22,0.08,0.02,2.24,16.09
2021,1,17,0.99,0.63,2.78,0.79,0.24,0.1,0.02,2.55,18.38
2021,1,18,1.19,0.88,2.84,0.94,0.3,0.12,0.02,2.92,21.53
2021,1,19,1.14,0.71,2.89,0.93,0.28,0.12,0.02,2.9,20.73
2021,1,20,2.44,3.57,3.02,1.27,0.59,0.19,0.04,5.03,41.54
2021,1,21,2.88,6.13,3.05,0.72,0.69,0.26,0.05,5.74,49.53
2021,1,22,3.05,7.28,3.18,0.62,0.73,0.27,0.05,5.88,51.45
2021,1,23,2.8,4.97,3.09,1.11,0.66,0.23,0.05,5.57,47.84
2021,1,24,1.2,0.66,2.57,0.99,0.28,0.14,0.03,2.92,21.91
2021,1,25,1.11,0.67,2.81,0.9,0.26,0.15,0.03,2.89,20.81
2021,1,26,0.57,0.46,2.96,0.43,0.13,0.09,0.02,1.59,10.89
2021,1,27,1.42,0.86,3.23,1.1,0.32,0.2,0.04,3.55,26.05
2021,1,28,2.17,3.73,3.31,0.93,0.48,0.21,0.04,4.65,37.74
2021,1,29,2.78,3.92,3.15,1.27,0.61,0.3,0.06,5.81,48.75
2021,1,30,0.85,0.43,2.97,0.7,0.19,0.12,0.02,2.3,16.42
2021,1,31,0.6,0.35,3.15,0.48,0.13,0.09,0.02,1.73,11.91
2021,2,1,1.83,2.9,3.49,0.8,0.39,0.21,0.04,4.12,31.95
2021,2,2,1.21,1.43,3.51,0.76,0.26,0.14,0.02,3.02,21.87
2021,2,3,3.4,6.19,3.53,0.93,0.7,0.38,0.07,6.96,58.44
2021,2,4,0.81,0.47,3.15,0.63,0.16,0.14,0.03,2.25,16.07
2021,2,5,3.75,7.8,3.77,0.73,0.76,0.38,0.07,7.73,64.38
2021,2,6,2.78,3.42,3.8,1.52,0.55,0.3,0.05,6.13,48.66
2021,2,7,3.2,3.97,3.94,1.51,0.63,0.31,0.05,6.81,54.9
2021,2,8,1.4,0.57,3.62,1.18,0.27,0.19,0.04,3.56,26.16
2021,2,9,2.49,2.25,3.92,1.68,0.48,0.32,0.06,5.64,43.59
2021,2,10,1.2,0.46,3.69,0.99,0.23,0.21,0.04,3.28,23.52
2021,2,11,2.2,1.8,3.93,1.39,0.41,0.37,0.07,4.86,38.84
2021,2,12,2.15,1.25,3.89,1.6,0.4,0.31,0.06,5.09,38.72
2021,2,13,1.87,1.2,3.85,1.44,0.34,0.29,0.05,4.48,33.91
2021,2,14,2.78,1.82,4,1.89,0.51,0.41,0.08,6.27,49.12
2021,2,15,1.11,0.45,4.15,0.91,0.2,0.2,0.04,3.06,21.62
2021,2,16,2.82,2.49,4.35,1.62,0.5,0.39,0.08,6.45,49.35
2021,2,17,2,0.91,4.27,1.61,0.35,0.31,0.06,4.99,37.2
2021,2,18,2.47,2.08,4.25,1.59,0.43,0.44,0.09,5.74,43.73
2021,2,19,3.95,5.32,4.54,1.47,0.68,0.53,0.1,8.7,68.85
2021,2,20,4.09,5.53,4.48,1.52,0.7,0.53,0.1,8.87,70.77
2021,2,21,1.91,0.68,4.32,1.59,0.32,0.35,0.07,4.91,35.95
2021,2,22,2.46,2.26,4.51,1.41,0.41,0.37,0.07,5.98,45.12
2021,2,23,4.31,7.12,4.61,1.08,0.71,-999,0.12,9.49,76.38
2021,2,24,3.76,4.31,4.52,1.71,0.61,0.63,0.12,8.49,67.08
2021,2,25,3.67,4.1,4.61,1.61,0.59,0.62,0.12,8.23,65.21
2021,2,26,4.01,4.85,4.56,1.69,0.63,0.55,0.11,8.67,70.19
2021,2,27,4.06,4.57,4.56,1.91,0.63,0.65,0.13,8.92,71.87
2021,2,28,1.51,0.74,4.23,1.18,0.23,0.35,0.07,4.16,29.55
2021,3,1,4.32,6.41,4.94,1.46,0.66,0.68,0.13,9.3,75.2
2021,3,2,4.7,7.37,4.88,1.18,0.71,0.62,0.12,9.95,82.18
2021,3,3,4.91,8.56,4.88,0.8,0.73,0.77,0.16,10.53,87.29
2021,3,4,4.22,6.17,4.94,1.29,0.62,0.68,0.13,9.25,74.7
2021,3,5,5.06,8.75,5,0.8,0.74,0.75,0.15,10.66,88.83
2021,3,6,5.09,8.52,5.03,0.83,0.74,0.79,0.16,10.67,88.78
2021,3,7,4.75,5.64,5.06,1.86,0.68,0.69,0.14,10.15,82.8
2021,3,8,4.74,6.88,4.87,1.19,0.67,0.73,0.14,10.34,85.41
2021,3,9,4.4,4.59,4.89,1.99,0.62,0.8,0.16,9.7,78.69
2021,3,10,2.59,1.51,4.54,1.8,0.36,0.62,0.12,6.56,49.22
2021,3,11,5.08,7.57,5.21,1.07,0.7,1,0.2,11.36,92.05
2021,3,12,4.36,4.45,5.39,2.1,0.59,0.93,0.19,9.91,78.12
2021,3,13,5.3,7.45,5.52,1.57,0.72,1.13,0.23,11.4,92.84
2021,3,14,3.32,1.25,5.29,2.63,0.45,0.84,0.16,8.2,61.05
2021,3,15,0.79,0.5,5.21,0.55,0.1,0.2,0.04,2.33,15.85
2021,3,16,1.59,0.71,5.36,1.22,0.21,0.43,0.09,4.66,31.44
2021,3,17,2.46,1.23,5.17,1.77,0.32,0.6,0.12,6.45,47.07
2021,3,18,1.92,0.87,5.54,1.5,0.25,0.52,0.1,5.59,38.69
2021,3,19,6.17,10.75,6.13,0.58,0.79,1.1,0.22,13.21,107.55
2021,3,20,6.08,10,6.04,0.75,0.77,1.05,0.21,13.02,106.32
2021,3,21,6,8.87,6.03,0.98,0.76,1.15,0.23,13.06,105.73
2021,3,22,4.81,4.02,5.68,2.51,0.6,1.12,0.22,11.05,87.04
2021,3,23,1.8,0.75,5.08,1.37,0.22,0.54,0.11,4.99,35.73
2021,3,24,3.23,2.48,5.78,2.06,0.4,0.84,0.16,8.34,61.62
2021,3,25,2.6,0.93,5.52,2.05,0.31,0.57,0.12,6.9,50.55
2021,3,26,2.18,1,5.94,1.62,0.27,0.55,0.11,6.09,42.62
2021,3,27,4.07,3.45,5.64,1.95,0.48,0.83,0.16,9.95,76.62
2021,3,28,3.97,3.18,6.36,2.12,0.47,0.87,0.17,9.75,72.68
2021,3,29,6.2,8.57,6.21,1.05,0.73,1.06,0.21,13.99,112.27
2021,3,30,4.71,3.25,6,2.91,0.55,1.16,0.23,11.19,86.26
2021,3,31,5.49,7.39,6.76,1.35,0.63,1.08,0.22,12.35,96.17
2021,4,1,6.08,8.87,6.92,1.4,0.7,0.91,0.18,13.33,105.73
2021,4,2,6.75,10.42,6.72,0.86,0.77,1.16,0.23,14.63,118.66
2021,4,3,6.16,8.28,6.37,1.29,0.7,-999,0.27,13.88,111.73
2021,4,4,6.29,8.11,6.33,1.39,0.7,1.43,0.29,14.23,114.64
2021,4,5,3.25,1.32,6.06,2.47,0.36,0.97,0.2,8.82,63.7
2021,4,6,5.39,4.61,6.14,2.39,0.59,1.21,0.24,12.73,100.43
2021,4,7,4.5,3.71,5.96,2.32,0.49,1,0.2,10.86,84.53
2021,4,8,2.17,1.06,6.33,1.57,0.23,0.61,0.12,6.39,44.36
2021,4,9,3.49,2.59,6.53,2.08,0.38,0.85,0.17,9.33,67.2
2021,4,10,1.65,0.66,6.15,1.27,0.18,0.5,0.1,4.95,34.22
2021,4,11,3.68,2.9,6.69,1.91,0.39,0.95,0.19,9.35,69.13
2021,4,12,6.49,8.11,6.97,1.69,0.69,1.45,0.29,15.06,118.15
2021,4,13,7.23,10.4,7.25,0.94,0.77,1.54,0.31,16.39,129.77
2021,4,14,5.91,6.58,7.18,2.01,0.62,1.32,0.27,13.83,106.58
2021,4,15,5.28,5.22,7.25,2.25,0.55,1.23,0.24,12.9,97.06
2021,4,16,6.38,7.34,7.12,2.06,0.66,1.2,0.23,14.74,115.86
2021,4,17,5.41,4.06,7.02,2.93,0.55,1.12,0.22,12.86,98.77
2021,4,18,4.68,2.17,6.64,3.33,0.48,0.94,0.18,10.86,85.52
2021,4,19,2.58,1.42,7,1.84,0.27,0.66,0.13,7.16,51.1
2021,4,20,2.53,0.88,7.32,1.96,0.26,0.72,0.14,7.45,51.12
2021,4,21,5.21,4.51,7.51,2.59,0.52,1.09,0.21,12.31,93.52
2021,4,22,6.8,8.86,7.62,1.61,0.68,1.2,0.23,15.3,120.85
2021,4,23,5.42,4.17,6.99,2.63,0.54,1.09,0.22,12.51,97.53
2021,4,24,2.75,1.75,6.71,1.84,0.27,0.66,0.13,7.44,54.63
2021,4,25,5.84,4.66,7.63,2.48,0.58,1.35,0.27,14.25,107.13
2021,4,26,6.88,7.34,7.27,2.22,0.67,1.47,0.29,16.09,126.8
2021,4,27,6.57,6.25,6.96,2.23,0.64,1.52,0.3,15.53,122.68
2021,4,28,1.7,0.64,5.98,1.31,0.16,0.46,0.09,4.65,34.68
2021,4,29,3.9,3.61,7.32,1.8,0.38,1.06,0.21,10.2,75.72
2021,4,30,7.95,11.06,7.96,0.95,0.77,1.67,0.34,18.28,143.56
2021,5,1,7.4,9.08,7.55,1.46,0.71,1.8,0.37,17.58,137.88
2021,5,2,6.14,4.02,7.24,3.24,0.59,1.74,0.34,15.28,116.42
2021,5,3,2.83,1.23,6.98,2.02,0.27,1.01,0.2,8.22,57.67
2021,5,4,1.69,0.82,7.44,1.2,0.16,0.57,0.12,5.24,35.79
2021,5,5,7.94,9.99,8.06,1.28,0.75,1.85,0.38,18.41,143.76
2021,5,6,3.42,2.89,7.41,1.89,0.32,0.86,0.17,8.95,66.52
2021,5,7,6.41,6.18,7.92,2.54,0.6,1.41,0.27,15.16,116.68
2021,5,8,5.99,5.54,8,2.44,0.55,1.36,0.27,14.59,110.74
2021,5,9,3.92,2.34,7.88,2.47,0.37,1.15,0.23,10.45,75.48
2021,5,10,5.47,4.85,7.87,2.17,0.51,1.5,0.3,13.53,102.17
2021,5,11,7.8,9.8,8.4,1.63,0.72,1.84,0.37,18.12,140.57
2021,5,12,8.31,11.47,8.41,0.95,0.77,1.84,0.38,19.05,149.44
2021,5,13,8.13,10.77,8.36,1.25,0.74,1.73,0.35,18.52,145.7
2021,5,14,7.34,8.47,8.15,1.88,0.67,1.56,0.31,17.07,133.7
2021,5,15,1.99,0.72,7.53,1.5,0.18,0.61,0.12,6.16,42.09
2021,5,16,5.82,3.09,7.47,3.58,0.53,1.48,0.29,14.24,109.24
2021,5,17,3.09,1.01,6.95,2.39,0.28,0.91,0.18,8.76,63.77
2021,5,18,3.68,1.24,7.26,2.8,0.33,1.09,0.22,10.25,74.6
2021,5,19,3.73,1.27,7.21,2.85,0.34,1.08,0.21,10.3,75.3
2021,5,20,5.75,2.49,7.47,3.88,0.52,1.66,0.33,14.37,110.2
2021,5,21,6.34,3.49,7.78,3.79,0.57,1.99,0.4,16.09,122.1
2021,5,22,6.51,5.76,7.71,2.49,0.58,2.13,0.42,16.49,126.1
2021,5,23,4.44,1.54,7.44,3.32,0.4,1.53,0.3,12.2,89.46
2021,5,24,5.94,3.71,7.62,3.34,0.52,1.98,0.39,15.04,115.02
2021,5,25,5.08,2.63,7.38,3.2,0.45,1.73,0.34,13.21,99.45
2021,5,26,7.08,6.78,8.29,2.61,0.62,2.3,0.46,17.73,134.34
2021,5,27,4.17,1.74,7.68,2.89,0.37,1.41,0.28,11.4,83.25
2021,5,28,2.01,0.86,8.12,1.45,0.18,0.79,0.16,6.45,43.11
2021,5,29,8.75,11.44,8.77,1.13,0.77,2.12,0.43,20.16,157.39
2021,5,30,8.08,9.2,8.64,1.9,0.71,-999,0.4,19.02,147.74
2021,5,31,3.69,1.21,8.34,2.84,0.32,1.14,0.23,10.56,73.73
2021,6,1,7.36,5.33,8.18,3.42,0.64,1.79,0.36,17.52,136.1
2021,6,2,5.77,2.95,7.66,3.86,0.51,1.49,0.3,14.32,109.8
2021,6,3,8.21,9.3,8.31,1.61,0.72,1.98,0.4,19.37,151.54
2021,6,4,7.35,7.79,8.3,1.9,0.64,1.99,0.4,18.34,140.22
2021,6,5,7.58,8.8,8.14,1.72,0.66,2.07,0.41,18.35,143.53
2021,6,6,6.12,4.18,7.77,3.49,0.53,1.73,0.34,15.31,117.95
2021,6,7,2.89,1.07,7.43,2.13,0.25,1.08,0.22,8.66,61.52
2021,6,8,6.98,6.22,7.79,2.69,0.6,2.14,0.42,17.58,135.92
2021,6,9,7.06,6.78,7.83,2.39,0.61,2.14,0.42,17.72,136.98
2021,6,10,7.37,7.66,7.81,2.17,0.64,2.21,0.44,18.41,143.48
2021,6,11,7.35,7.87,8.09,2.12,0.63,2.27,0.45,18.37,141.95
2021,6,12,6.17,5.63,7.92,2.17,0.53,1.95,0.38,15.74,120.02
2021,6,13,8.31,11.02,8.53,1.12,0.72,-999,0.48,20.3,157.7
2021,6,14,8.31,10.42,8.54,1.26,0.72,2.41,0.48,20.39,157.39
2021,6,15,8.05,10.05,8.49,1.49,0.7,2.08,0.41,19.66,152.41
2021,6,16,8.77,12.03,8.77,0.88,0.76,2.29,0.46,20.99,162.98
2021,6,17,7.91,8.82,8.47,2.1,0.68,2.3,0.45,19.27,149.17
2021,6,18,5.82,3.87,7.53,3.19,0.5,1.7,0.34,14.82,114.03
2021,6,19,6.62,5.05,7.62,2.85,0.57,2.02,0.4,16.46,127.09
2021,6,20,3.98,1.46,7.53,2.94,0.34,1.26,0.25,10.93,80.45
2021,6,21,5.16,3.06,8.38,3.25,0.45,1.65,0.33,13.88,100.41
2021,6,22,7.75,8.17,8.65,2.48,0.67,2.05,0.41,18.57,143.33
2021,6,23,4.15,3.41,8.1,2.2,0.36,1.14,0.23,11.33,82.86
2021,6,24,2.32,0.87,7.54,1.78,0.2,0.66,0.13,6.77,48.2
2021,6,25,2.39,0.9,6.92,1.8,0.2,0.87,0.17,7.2,51.01
2021,6,26,2.84,1.07,7.33,2.09,0.24,1.05,0.21,8.4,59.96
2021,6,27,6.02,4.43,7.69,2.98,0.52,1.98,0.4,15.76,119.05
2021,6,28,4.44,2.38,7.62,2.68,0.38,1.7,0.34,12.59,90.8
2021,6,29,4.72,2.13,7.64,3.17,0.41,1.73,0.34,13.06,95.79
2021,6,30,3.2,1.2,7.45,2.4,0.28,1.2,0.23,9.37,66.79
2021,7,1,8.26,10.1,8.27,1.35,0.72,2.47,0.48,20.09,156.34
2021,7,2,7.1,5.5,8.32,3.52,0.62,1.9,0.38,17.4,133.34
2021,7,3,7.35,6.97,7.42,2.36,0.64,1.76,0.35,16.6,135.93
2021,7,4,7.2,6.49,7.34,2.49,0.62,1.75,0.35,16.42,133.87
2021,7,5,7.48,7.41,7.52,2.14,0.65,1.91,0.38,17.28,139.98
2021,7,6,7.46,7.31,7.67,2.25,0.65,1.99,0.4,17.66,140.98
2021,7,7,5.53,3.15,7.37,3.37,0.48,1.59,0.32,13.67,106.39
2021,7,8,2.16,0.84,7.58,1.61,0.19,0.83,0.16,6.69,45.77
2021,7,9,6.35,4.48,7.68,3.32,0.55,1.77,0.35,15.58,121.17
2021,7,10,3.09,1.19,7.26,2.22,0.27,0.99,0.2,8.71,62.95
2021,7,11,2.05,0.78,7.48,1.54,0.18,0.77,0.16,6.54,44.26
2021,7,12,2.9,1.08,7.61,2.17,0.26,1.05,0.21,8.78,61.1
2021,7,13,4.27,2.4,7.52,2.75,0.38,1.35,0.27,11.62,85.68
2021,7,14,5.11,2.72,6.71,3.22,0.45,1.28,0.26,11.49,95.36
2021,7,15,3.55,1.16,6.87,2.7,0.31,1.24,0.25,9.6,72.65
2021,7,16,2.54,0.82,7.02,1.95,0.23,0.93,0.19,7.45,53.76
2021,7,17,4.43,2.22,6.71,2.91,0.4,1.23,0.24,10.5,84.66
2021,7,18,6.6,5.68,7.22,2.54,0.59,1.67,0.34,15.52,124.73
2021,7,19,6,4.48,6.55,2.79,0.54,1.33,0.27,12.6,108.97
2021,7,20,6.35,4.82,6.65,2.77,0.57,1.45,0.29,13.39,114.3
2021,7,21,4.1,1.61,5.66,2.97,0.37,0.95,0.19,8.66,75.06
2021,7,22,4.68,2.31,6.22,3.01,0.42,1.16,0.23,10.52,87.16
2021,7,23,5.84,4.51,6.9,2.59,0.53,1.56,0.31,13.94,110.89
2021,7,24,6.21,5.14,7.09,2.55,0.56,1.85,0.37,15.33,120.14
2021,7,25,6.97,5.84,7.67,2.78,0.63,2.05,0.41,16.7,130.73
2021,7,26,7.25,8.55,7.62,1.64,0.66,-999,0.38,17.09,135.84
2021,7,27,5.74,4.22,7.04,3.04,0.52,1.54,0.3,13.84,110.33
2021,7,28,5.27,2.93,6.47,3.26,0.48,1.45,0.29,12.26,100.84
2021,7,29,5.46,3.98,6.88,2.73,0.51,1.65,0.33,13.7,107.1
2021,7,30,5.37,4.19,7.21,2.39,0.5,1.55,0.3,12.98,101.51
2021,7,31,5.96,4.34,6.95,2.98,0.55,1.63,0.33,14.26,112.69
2021,8,1,6.55,5.81,6.9,2.53,0.61,1.63,0.33,14.7,119.34
2021,8,2,6.61,7.21,7.57,1.85,0.62,1.68,0.34,15.92,124.26
2021,8,3,6.62,7.41,7.51,1.88,0.62,1.64,0.33,16,125.41
2021,8,4,6.87,7.24,7.21,1.98,0.65,1.58,0.32,16,128.23
2021,8,5,7.26,8.32,7.34,1.64,0.69,1.8,0.36,17.14,135.98
2021,8,6,4.49,2.35,6.37,2.84,0.43,1.26,0.25,11.12,87.29
