date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-05-08,15.4,12.2,21.1,0,0,287,19.8,,1018.6,
2018-05-09,15.8,13.3,19.4,0,0,271,32.8,,1018.2,
2018-05-10,14.8,11.1,18.9,0,0,263,29.2,,1014.5,
2018-05-11,15.2,10.6,23.9,0,0,293,17.6,,1010,
2018-05-12,20.7,13.9,24.4,0,0,255,15.1,,1011,
2018-05-13,16.1,12.8,19.4,0,0,210,19.4,,1015.4,
2018-05-14,14.8,12.2,18.3,0,0,258,19.4,,1015.7,
2018-05-15,15.3,13.3,19.4,0,0,244,16.9,,1016.9,
2018-05-16,15.6,12.2,20,0,0,267,19.4,,1018.4,
2018-05-17,15.1,12.8,18.3,0,0,266,27,,1017,
2018-05-18,14.4,12.8,17.8,0,0,261,23,,1015.7,
2018-05-19,14,12.8,17.2,0,0,260,28.8,,1015.1,
2018-05-20,13.9,12.2,16.7,0,0,261,32,,1014.5,
2018-05-21,14.2,11.1,19.4,0,0,260,18.4,,1011.6,
2018-05-22,13.7,12.2,16.1,0,0,245,18.4,,1012.7,
2018-05-23,14.1,12.8,17.2,0,0,255,16.9,,1014.4,
2018-05-24,14.2,12.8,17.8,0,0,246,14.8,,1017.4,
2018-05-25,14.9,12.8,18.3,0.3,0,219,14.8,,1019,
2018-05-26,15.1,12.8,18.9,0,0,267,20.9,,1018.1,
2018-05-27,15.8,11.7,23.3,0,0,300,15.1,,1014.8,
2018-05-28,18.4,13.3,28.9,0,0,308,17.3,,1012.7,
2018-05-29,18,13.3,21.7,0,0,286,26.6,,1009.3,
2018-05-30,14.5,12.2,16.7,0,0,253,36.4,,1010.4,
2018-05-31,14.2,11.7,17.8,0,0,270,34.6,,1014.3,
2018-06-01,14.8,10.6,23.9,0,0,299,18.4,,1017.7,
2018-06-02,18.1,12.8,29.4,0,0,304,16.9,,1014.8,
2018-06-03,18,13.3,23.9,0,0,295,21.6,,1012.1,
2018-06-04,16.3,13.3,19.4,0,0,278,36.7,,1013.3,
2018-06-05,14.9,12.2,18.3,0,0,262,28.8,,1013.1,
2018-06-06,14.5,12.2,18.3,0,0,257,29.5,,1013.1,
2018-06-07,15.4,12.8,18.9,0,0,264,30.6,,1016.1,
2018-06-08,16,11.1,21.1,0,0,272,32,,1017.6,
2018-06-09,16,12.8,19.4,0,0,273,32.8,,1018.4,
2018-06-10,15.3,11.7,20,0,0,274,30.6,,1018.6,
2018-06-11,16.3,13.3,21.7,0,0,287,27,,1013.7,
2018-06-12,17.9,13.9,24.4,0,0,297,23.4,,1010.3,
2018-06-13,17.6,13.3,24.4,0,0,291,27,,1009.5,
2018-06-14,16.9,13.9,25,0,0,262,16.6,,1008.9,
2018-06-15,16.6,13.3,18.9,0,0,219,19.8,,1007.6,
2018-06-16,16.6,13.3,21.7,0,0,192,18.7,,1006.5,
2018-06-17,16.6,13.9,22.2,0,0,209,14,,1012,
2018-06-18,18.1,13.3,21.7,0,0,280,20.5,,1016.7,
2018-06-19,15.3,13.3,19.4,0,0,281,22.7,,1016.9,
2018-06-20,15.1,12.8,18.3,0,0,267,26.3,,1016.6,
2018-06-21,15.4,12.2,20.6,0,0,277,28.4,,1015.9,
2018-06-22,17.6,13.3,26.7,0,0,300,20.5,,1012.6,
2018-06-23,20.4,15.6,31.1,0,0,304,16.2,,1007.9,
2018-06-24,20.8,16.7,26.1,0,0,83,13.3,,1010.7,
2018-06-25,19.7,15.6,24.4,0,0,289,16.9,,1014.1,
2018-06-26,18.1,14.4,21.7,0,0,292,22.7,,1013.9,
2018-06-27,17.9,15,21.7,0,0,257,16.9,,1013.9,
2018-06-28,17.7,15.6,21.1,0,0,265,24.5,,1013.9,
2018-06-29,18.7,14.4,26.1,0,0,294,20.5,,1012.4,
2018-06-30,21.4,16.7,32.8,0,0,313,13.3,,1011.7,
2018-07-01,20.7,17.2,25.6,0,0,307,12.2,,1014.2,
2018-07-02,20.2,16.7,24.4,0,0,301,14.8,,1013.4,
2018-07-03,19.7,16.7,23.9,0,0,221,15.5,,1010.9,
2018-07-04,20,17.2,24.4,0,0,208,23.4,,1014.6,
2018-07-05,19.5,15.6,24.4,0,0,289,22.3,,1019.6,
2018-07-06,22.1,17.8,28.9,0,0,289,19.8,,1019.3,
2018-07-07,23.6,17.8,30,0,0,289,29.9,,1016.2,
2018-07-08,19.8,11.7,26.7,0,0,285,26.3,,1015.8,
2018-07-09,17.8,15,29.4,0,0,287,28.8,,1017.2,
2018-07-10,21.2,17.2,26.1,0,0,285,27,,1015.7,
2018-07-11,21,14.4,25.6,0,0,302,18.4,,1011.9,
2018-07-12,17.2,13.9,23.9,0,0,305,17.3,,1013.3,
2018-07-13,18.3,14.4,21.7,0,0,295,22.3,,1016.4,
2018-07-14,16.5,12.8,21.7,0,0,289,25.9,,1016.7,
2018-07-15,15.5,12.8,20.6,0,0,285,23.4,,1015.2,
2018-07-16,15.9,12.8,20.6,0,0,291,24.5,,1015.1,
2018-07-17,15.7,12.8,19.4,0,0,295,22.7,,1015.3,
2018-07-18,15.9,12.8,21.7,0,0,306,19.4,,1014.6,
2018-07-19,16.4,12.8,22.2,0,0,309,16.2,,1012.8,
2018-07-20,17.4,13.3,28.3,0,0,309,13.7,,1012.5,
2018-07-21,18.7,15,23.9,0,0,308,19.8,,1014.9,
2018-07-22,17.9,14.4,22.2,0,0,290,22.3,,1018.2,
2018-07-23,16.8,12.8,21.1,0,0,289,24.8,,1017.9,
2018-07-24,15.9,12.8,19.4,0,0,296,24.1,,1017.5,
2018-07-25,15.9,12.8,21.1,0,0,298,25.9,,1017.7,
2018-07-26,15.1,12.8,20.6,0,0,292,26.3,,1016,
2018-07-27,15,12.8,18.3,0,0,292,22.7,,1014.5,
2018-07-28,14.6,11.7,18.9,0,0,294,21.6,,1014.1,
2018-07-29,14.3,11.1,18.9,0,0,292,20.2,,1015.8,
2018-07-30,14.4,11.7,18.9,0,0,301,24.8,,1014.9,
2018-07-31,14.3,11.1,18.3,0,0,297,23.8,,1014.5,
2018-08-01,14.4,11.1,18.9,0,,290,21.2,,1014.8,
2018-08-02,14.8,11.1,20,0,0,283,19.4,,1014.4,
2018-08-03,15.9,11.1,22.2,0,0,300,19.1,,1013.6,
2018-08-04,16.6,12.8,22.8,0,0,286,25.6,,1012.9,
2018-08-05,15.9,12.8,20,0,0,300,23.4,,1014.2,
2018-08-06,15.7,10,22.8,0,,299,22,,1015.2,
2018-08-07,14.5,11.1,17.8,0,0,299,24.1,,1013.1,
2018-08-08,14.8,11.7,21.1,0,0,302,22.3,,1013.1,
2018-08-09,15.4,11.1,26.1,0,0,310,18.4,,1013.3,
2018-08-10,15.7,11.1,21.7,0,0,298,20.5,,1014.6,
2018-08-11,17.9,14.4,23.3,0,0,291,20.5,,1014.6,
2018-08-12,17.2,14.4,22.2,0,0,294,20.5,,1013.4,
2018-08-13,15.8,12.8,19.4,0,0,276,22.7,,1014.3,
2018-08-14,15.2,12.8,18.9,0,0,263,20.9,,1013.6,
2018-08-15,17.3,15,21.7,0,0,267,22,,1014.1,
2018-08-16,17.3,14.4,21.7,0,0,268,26.3,,1016.8,
2018-08-17,16.6,12.8,21.7,0,0,297,19.4,,1017.5,
2018-08-18,15.6,11.1,21.7,0,0,298,20.5,,1016.6,
2018-08-19,14.8,11.1,20,0,0,298,19.4,,1014.1,
2018-08-20,15.5,12.8,22.2,0,0,272,16.6,,1012.4,
2018-08-21,15.6,12.8,19.4,0,0,242,14.8,,1014.8,
2018-08-22,17.4,16.1,22.2,0,0,241,16.2,,1016.5,
2018-08-23,17.5,16.1,21.1,0,0,251,17.6,,1017.1,
2018-08-24,17.2,13.3,21.7,0,0,280,16.9,,1014.7,
2018-08-25,15.8,12.8,21.7,0,0,284,15.5,,1014,
2018-08-26,15.6,12.8,22.2,0,0,267,16.2,,1014.9,
2018-08-27,16.7,13.3,21.7,0,0,212,16.2,,1013.3,
2018-08-28,16.5,14.4,20,0,0,229,12.6,,1014.3,
2018-08-29,18.1,14.4,23.3,0,0,207,14.8,,1015,
2018-08-30,18.5,14.4,21.7,0,0,238,18,,1017,
2018-08-31,16.6,13.3,21.7,0,0,278,24.5,,1016,
2018-09-01,15.8,12.8,20,0,0,278,20.2,,1011.9,
2018-09-02,15.4,11.7,20.6,0,0,296,17.6,,1009.9,
2018-09-03,15.3,12.8,21.1,0,0,300,15.5,,1011.5,
2018-09-04,16.1,13.3,21.1,0,0,286,14,,1011.1,
2018-09-05,16.2,12.8,21.7,0,0,285,14.8,,1014.2,
2018-09-06,14.7,12.8,17.8,0,0,286,20.9,,1017.3,
2018-09-07,14.8,11.7,22.2,0,0,299,20.2,,1016.2,
2018-09-08,16.3,12.8,22.8,0,0,293,23.8,,1014.3,
2018-09-09,16.4,11.1,22.8,0,0,290,22.3,,1012.2,
2018-09-10,16.1,11.7,25,0,0,292,19.8,,1012,
2018-09-11,16.1,12.8,21.1,0,0,280,31,,1011.6,
2018-09-12,15.4,12.8,19.4,0,0,272,29.2,,1013.3,
2018-09-13,15.8,12.8,20,0,0,267,26.6,,1014.8,
2018-09-14,15.4,12.8,21.7,0,0,283,21.6,,1013.3,
2018-09-15,15.2,12.8,18.3,0,0,264,32.4,,1013.5,
2018-09-16,15.6,12.8,21.1,0,0,279,23.4,,1015.2,
2018-09-17,15.9,13.3,18.9,0,0,270,22.7,,1014.8,
2018-09-18,15.1,12.2,19.4,0,0,267,17.6,,1013.8,
2018-09-19,14.7,10.6,23.9,0,0,284,13,,1011.6,
2018-09-20,17.9,11.7,29.4,0,0,303,9.4,,1010.4,
2018-09-21,18.8,11.1,23.3,0,0,306,15.5,,1013.5,
2018-09-22,14.2,11.1,18.9,0,0,295,17.3,,1014.3,
2018-09-23,14.7,11.1,20.6,0,0,294,18,,1011.9,
2018-09-24,14.6,9.4,22.8,0,0,303,14.8,,1010.7,
2018-09-25,14.7,11.1,19.4,0,0,301,16.9,,1013.1,
2018-09-26,13.8,11.1,22.8,0,0,305,16.9,,1014.7,
2018-09-27,13.7,10.6,17.8,0,0,291,19.8,,1013,
2018-09-28,14.8,11.7,20,0,0,244,14.4,,1011.4,
2018-09-29,16.9,14.4,21.1,0,0,188,14.8,,1011.6,
2018-09-30,18.3,15.6,23.9,0,0,166,12.2,,1012.1,
2018-10-01,17.8,14.4,22.8,0,0,340,8.6,,1010.4,
2018-10-02,18.6,16.1,23.3,4.1,0,275,11.2,,1009.1,
2018-10-03,19.7,16.1,23.3,0,0,232,12.2,,1011.7,
2018-10-04,18,14.4,21.7,0,0,256,15.8,,1015.4,
2018-10-05,15.8,12.8,21.7,0,0,275,18.4,,1017.2,
2018-10-06,16.3,14.4,22.2,0,0,279,25.9,,1012.8,
2018-10-07,19.2,14.4,25.6,0,0,300,23,,1010.9,
2018-10-08,20.4,14.4,26.1,0,0,307,15.5,,1008.9,
2018-10-09,16.7,12.8,24.4,0,0,282,11.2,,1008.7,
2018-10-10,15.4,11.1,20,0,0,234,11.9,,1008.7,
2018-10-11,15.8,12.2,21.1,0,0,239,15.5,,1010.5,
2018-10-12,16.6,11.1,26.1,0,0,314,10.1,,1011,
2018-10-13,17.3,11.7,25.6,0,0,291,17.3,,1010,
2018-10-14,14.7,11.1,22.2,0,0,272,13.7,,1013.6,
2018-10-15,18.6,12.8,27.2,0,0,45,15.5,,1018.9,
2018-10-16,16.9,10.6,22.8,0,0,295,14,,1018.2,
2018-10-17,13.8,9.4,20.6,0,0,285,17.3,,1018.2,
2018-10-18,13.3,9.4,20.6,0,0,275,14.8,,1019.3,
2018-10-19,14.2,9.4,23.3,0,0,300,15.8,,1018.6,
2018-10-20,14.3,10,19.4,0,0,300,19.4,,1015.6,
2018-10-21,12.9,9.4,20,0,0,282,18.4,,1014.5,
2018-10-22,13.7,11.1,17.8,0,0,275,15.8,,1014.3,
2018-10-23,13.6,9.4,18.3,0,0,250,14.8,,1015.8,
2018-10-24,14.7,10,21.7,0,0,282,15.1,,1016.9,
2018-10-25,14.7,11.7,22.2,0,0,268,15.1,,1018.8,
2018-10-26,15.6,12.8,22.8,0,0,298,16.6,,1018.2,
2018-10-27,16.2,12.2,21.1,0,0,286,18,,1017.1,
2018-10-28,16.1,12.8,22.2,0,0,277,18.4,,1019.4,
2018-10-29,15.3,11.1,19.4,0,0,294,19.1,,1020.9,
2018-10-30,15,9.4,20,0,0,279,14.4,,1018.8,
2018-10-31,14.8,10,24.4,0,0,293,8.3,,1019.1,
2018-11-01,17.7,12.8,27.8,0,0,296,7.6,,1019.6,
2018-11-02,17.5,10.6,23.9,0,0,290,12.2,,1019.9,
2018-11-03,16.8,11.7,26.1,0,0,288,9.7,,1018.3,
2018-11-04,15.2,11.1,18.3,0,0,285,24.1,,1016,
2018-11-05,14.8,10,22.8,0,0,290,14.4,,1014,
2018-11-06,14,8.3,21.1,0,0,307,9.4,,1014.9,
2018-11-07,14.6,8.3,22.8,0,0,304,9.4,,1016.3,
2018-11-08,14.4,9.4,20,0,0,122,10.8,,1018.3,
2018-11-09,15.9,10,20,0,0,157,8.6,,1019.8,
2018-11-10,12,6.7,16.7,0,0,284,3.2,,1016.4,
2018-11-11,13.1,5.6,19.4,0,0,100,9.4,,1018.9,
2018-11-12,12.8,6.7,19.4,0,0,140,3.6,,1025.1,
2018-11-13,12.7,7.8,16.1,0,0,154,2.2,,1028.4,
2018-11-14,12.1,6.7,18.3,0,0,196,5.4,,1025.8,
2018-11-15,11.8,6.7,16.7,0,0,173,3.6,,1020.1,
2018-11-16,11.9,6.7,16.7,0,0,252,5.4,,1015.9,
2018-11-17,11.6,6.7,16.1,0,0,281,11.5,,1016.6,
2018-11-18,10.3,6.7,13.9,0,0,154,6.5,,1018,
2018-11-19,11.4,6.7,16.7,0,0,214,4.7,,1016.6,
2018-11-20,11.8,6.7,16.1,0,0,128,2.9,,1015.5,
2018-11-21,13.9,12.8,15.6,19.3,0,164,8.3,,1014.7,
2018-11-22,14.7,10,17.2,13.7,0,213,18.4,,1019.6,
2018-11-23,14.6,12.8,16.7,7.4,0,216,18.4,,1019.6,
2018-11-24,15.4,11.1,16.1,0,0,274,16.6,,1016.9,
2018-11-25,12.2,8.9,16.7,0,0,288,6.5,,1018.7,
2018-11-26,12.3,8.9,16.7,0,0,273,7.2,,1020.9,
2018-11-27,13.4,9.4,15.6,1.5,0,138,11.2,,1017.8,
2018-11-28,15,13.3,17.8,25.4,0,225,13,,1009.5,
2018-11-29,14.8,12.8,15.6,10.7,0,240,35.3,,1000.7,
2018-11-30,13.3,10,15.6,0,0,283,25.2,,1016.1,
2018-12-01,12.3,9.4,15,2.3,0,261,24.5,,1016.3,
2018-12-02,10.1,5.6,12.8,0,0,340,7.2,,1019.7,
2018-12-03,10.6,8.3,13.3,0,0,99,14,,1020.3,
2018-12-04,11.2,9.4,12.8,2,0,78,13.7,,1014.7,
2018-12-05,11,9.4,12.8,7.9,0,46,16.6,,1011.4,
2018-12-06,11.9,9.4,15.6,0.3,0,51,7.6,,1013.7,
2018-12-07,11.1,6.7,15.6,0,0,320,5,,1020.6,
2018-12-08,11.2,6.7,15.6,0,0,91,3.2,,1025.5,
2018-12-09,10.3,6.7,12.8,0,0,80,6.1,,1025.6,
2018-12-10,10.2,7.8,14.4,0.5,0,245,5.8,,1022.8,
2018-12-11,10.1,6.7,13.3,0,0,301,10.4,,1022.3,
2018-12-12,13,8.3,16.7,0,0,338,12.2,,1024.1,
2018-12-13,11,6.7,16.1,0,,109,4.7,,1023,
2018-12-14,12.1,8.3,16.7,0.3,0,162,15.1,,1018.5,
2018-12-15,13.3,11.1,16.7,0,0,119,7.9,,1018,
2018-12-16,14.1,11.1,16.1,14.7,0,130,14.8,,1016.9,
2018-12-17,12.4,10,15.6,0.5,0,177,7.9,,1022.2,
2018-12-18,11.4,8.3,15,0,0,147,4,,1026.4,
2018-12-19,12.8,10,15.6,0,0,110,5.4,,1024,
2018-12-20,10.9,8.3,12.8,0,0,126,3.6,,1020.5,
2018-12-21,11.8,8.3,14.4,2.3,0,32,7.6,,1018.7,
2018-12-22,11.1,6.7,13.3,0,0,11,6.1,,1020.7,
2018-12-23,11.5,8.9,13.3,0.5,0,86,4.7,,1023.6,
2018-12-24,12.1,10,15.6,10.7,0,178,16.9,,1017.6,
2018-12-25,11.9,8.3,15,0,0,296,17.3,,1015.1,
2018-12-26,11.4,7.2,15,0,0,298,17.3,,1020,
2018-12-27,11.7,8.3,15,0,0,322,22.7,,1020.8,
2018-12-28,12,6.7,14.4,0,0,23,16.9,,1023.6,
2018-12-29,9.3,5,15.6,0,0,244,7.6,,1026.7,
2018-12-30,10.5,7.2,15,0,0,298,19.8,,1021.2,
2018-12-31,10.8,6.7,12.8,0,0,339,33.8,,1016.8,
2019-01-01,10.3,6.7,12.8,0,0,44,12.6,,1022.7,
2019-01-02,7.9,3.3,12.2,0,0,94,2.5,,1023.8,
2019-01-03,7.9,3.9,12.2,0,0,115,4.7,,1022.5,
2019-01-04,8.2,3.9,17.2,0,0,130,6.1,,1015.1,
2019-01-05,11.7,9.4,14.4,4.8,0,163,25.9,,1007.4,
2019-01-06,10.3,8.3,16.1,41.7,0,156,26.6,,1010.4,
2019-01-07,14.8,12.2,18.9,0,0,87,4.7,,1019.3,
2019-01-08,12.6,11.1,16.7,0,0,103,12.2,,1015.4,
2019-01-09,15,12.8,16.1,0.8,0,169,16.9,,1017.3,
2019-01-10,13.3,10,18.9,0,0,67,3.2,,1020.1,
2019-01-11,12.6,10,16.1,4.1,0,71,6.8,,1013.1,
2019-01-12,14.6,13.3,16.7,0.3,0,86,6.1,,1014.5,
2019-01-13,13.7,11.1,15,0,0,59,4.7,,1015.3,
2019-01-14,12.1,8.9,13.9,0,0,113,8.6,,1011.2,
2019-01-15,10.4,8.9,13.3,14.5,0,128,18.4,,1008.4,
2019-01-16,12.4,11.1,17.2,29.5,0,151,35.6,,1010.3,
2019-01-17,15.1,13.9,16.7,0.8,0,209,23,,1016.2,
2019-01-18,14.7,12.8,17.8,0,0,74,6.1,,1026,
2019-01-19,16.1,13.9,18.3,0,0,16,4.7,,1025.9,
2019-01-20,14.9,11.7,14.4,6.4,0,230,20.9,,1018.1,
2019-01-21,13.1,11.1,14.4,0.8,0,294,16.9,,1022.7,
2019-01-22,11.2,6.1,15.6,0,0,11,6.1,,1028.6,
2019-01-23,11.1,7.2,15.6,0,0,315,6.1,,1028.8,
2019-01-24,11.2,6.7,18.3,0,0,233,4.7,,1023.9,
2019-01-25,12.1,6.7,18.3,0,0,56,6.1,,1023.2,
2019-01-26,12.3,8.3,16.7,0,0,98,4.7,,1024.5,
2019-01-27,13.3,10,20,0,0,10,8.3,,1021.5,
2019-01-28,13.7,10,17.8,0,0,290,11.2,,1016.8,
2019-01-29,13,10,15.6,0.3,0,275,13.7,,1015.1,
2019-01-30,11.6,9.4,15.6,3.6,0,148,7.9,,1012.6,
2019-01-31,12.7,11.1,15,8.9,0,118,8.6,,1011.8,
2019-02-01,12.9,10.6,15,3.3,0,136,15.8,,1008.6,
2019-02-02,12.6,9.4,15,17.3,0,139,29.5,,997.7,
2019-02-03,11.4,9.4,13.3,3.6,0,195,21.6,,1002.9,
2019-02-04,10.5,5,11.7,15.7,0,238,26.3,,1002.8,
2019-02-05,7,5,10.6,2.5,0,290,15.5,,1011.8,
2019-02-06,8.2,4.4,13.3,0,0,331,10.1,,1021.5,
2019-02-07,8.1,3.3,12.2,0,0,147,7.6,,1024.2,
2019-02-08,9.2,6.7,11.7,11.9,0,140,12.2,,1016.9,
2019-02-09,8.8,5.6,12.8,8.9,0,210,19.8,,1012.7,
2019-02-10,8.5,5,10.6,5.8,0,278,18,,1016.1,
2019-02-11,7.8,5,11.1,0.3,0,160,6.1,,1022.5,
2019-02-12,7.6,5,12.2,6.6,0,121,9.4,,1015.3,
2019-02-13,11,8.3,17.2,39.4,0,123,27.4,,1001.5,
2019-02-14,14.4,9.4,18.3,23.9,0,217,33.5,,1001,
2019-02-15,10.3,6.7,11.7,4.3,0,221,20.2,,1014.9,
2019-02-16,9.1,6.7,12.8,4.1,0,275,22.3,,1020.6,
2019-02-17,9,6.1,12.2,5.1,0,288,23,,1017.5,
2019-02-18,8.1,3.3,13.3,0,0,304,13.3,,1022.5,
2019-02-19,8.8,3.3,13.3,0,0,302,14,,1022.2,
2019-02-20,10.6,8.3,13.3,0,0,288,32.8,,1013,
2019-02-21,9.2,5.6,13.9,0,0,331,21.6,,1008.1,
2019-02-22,10.1,5,12.8,0,0,350,13.3,,1019,
2019-02-23,8.8,3.3,13.3,0,0,204,11.9,,1025.7,
2019-02-24,10.3,7.8,13.3,0,0,168,8.6,,1022.3,
2019-02-25,11.4,10,13.3,0,0,162,25.6,,1015.3,
2019-02-26,12.7,11.1,15,15.5,0,137,28.8,,1012.3,
2019-02-27,13.2,10,15,14.5,0,199,23.8,,1014.5,
2019-02-28,10.6,8.3,13.3,0,0,303,10.1,,1020.1,
2019-03-01,9.6,6.7,12.8,1.3,0,72,5,,1017.4,
2019-03-02,11.4,8.9,13.9,23.1,0,29,10.4,,1010.3,
2019-03-03,12.3,10,14.4,0.3,0,245,11.5,,1016.9,
2019-03-04,11.2,9.4,13.3,0.3,0,234,10.1,,1018.8,
2019-03-05,11.1,9.4,15.6,8.1,0,117,13.7,,1010.4,
2019-03-06,13.2,10,15,27.2,0,190,23,,1006.2,
2019-03-07,11.1,8.3,12.8,2,0,267,14.8,,1015.9,
2019-03-08,10.1,7.2,14.4,0,0,273,23,,1017.4,
2019-03-09,9.3,6.7,13.3,5.6,0,147,20.2,,1013.5,
2019-03-10,9.7,7.8,13.3,6.4,0,141,11.9,,1013.7,
2019-03-11,9.7,5,17.8,0,0,300,15.5,,1017,
2019-03-12,12.1,8.3,14.4,0,0,279,35.3,,1013.5,
2019-03-13,10.7,6.7,16.1,0,0,302,19.4,,1021.5,
2019-03-14,11.7,6.1,18.9,0,0,295,12.2,,1024,
2019-03-15,11.8,5,19.4,0,0,321,10.4,,1022.6,
2019-03-16,12.9,6.7,20.6,0,0,313,11.5,,1020.3,
2019-03-17,13.2,8.3,21.7,0,0,316,7.9,,1018,
2019-03-18,15,10,22.2,0,0,348,11.2,,1014.4,
2019-03-19,13.3,9.4,20.6,0,0,173,11.2,,1011.5,
2019-03-20,13.8,9.4,16.7,14.2,0,205,15.1,,1015,
2019-03-21,11.9,7.8,16.1,0,0,247,12.2,,1019.5,
2019-03-22,11.7,8.3,13.9,5.3,0,137,11.2,,1020.9,
2019-03-23,13.2,10,15.6,5.1,0,262,17.6,,1021.9,
2019-03-24,11.4,6.7,17.2,0,0,195,9.4,,1022,
2019-03-25,13.9,11.1,17.2,11.2,0,164,14,,1018.1,
2019-03-26,12.5,9.4,17.8,1.5,0,357,7.9,,1015.9,
2019-03-27,14.3,12.2,16.7,1,0,191,21.2,,1014.2,
2019-03-28,13.7,11.1,17.2,1,0,188,16.2,,1022.8,
2019-03-29,11.9,8.3,16.1,0,0,282,16.9,,1026.5,
2019-03-30,12.7,8.3,18.3,0,0,288,13.7,,1023.5,
2019-03-31,13.4,9.4,21.1,0,0,293,14.4,,1020.3,
2019-04-01,14.1,10,18.3,0.8,0,289,10.1,,1015.2,
2019-04-02,13.6,11.7,16.1,1.3,0,209,13.3,,1012.3,
2019-04-03,13.2,11.1,15.6,0,0,224,8.6,,1016.6,
2019-04-04,13.4,11.1,16.7,0,0,197,15.5,,1016.4,
2019-04-05,13.9,12.8,16.7,1.8,0,181,13.3,,1015.7,
2019-04-06,14.8,12.8,19.4,0,0,182,14.8,,1019.1,
2019-04-07,16,12.8,20,0,0,343,10.8,,1024.3,
2019-04-08,16,12.8,21.7,0.5,0,276,15.5,,1022.6,
2019-04-09,14.7,11.1,17.8,0,0,285,33.1,,1024,
2019-04-10,13.4,9.4,18.3,0,0,284,25.6,,1025.2,
2019-04-11,13.3,10,15,0,0,280,33.1,,1020.6,
2019-04-12,12.8,9.4,18.3,0,0,273,25.9,,1014.4,
2019-04-13,13.5,9.4,21.7,0,0,293,15.5,,1015.5,
2019-04-14,12.3,9.4,15.6,0,0,263,25.6,,1014.7,
2019-04-15,12.1,9.4,16.1,0.8,0,242,18.4,,1012.3,
2019-04-16,12.9,10,17.8,0,0,266,25.2,,1016.9,
2019-04-17,13.3,9.4,21.1,0,0,289,18,,1022.3,
2019-04-18,14.7,10,25.6,0,0,319,13,,1019.4,
2019-04-19,14.9,9.4,19.4,0,0,282,20.2,,1014,
2019-04-20,12.9,9.4,15.6,0,0,266,37.4,,1014.3,
2019-04-21,12.3,8.3,18.3,0,0,278,21.6,,1018.8,
2019-04-22,13.8,8.9,25,0,0,299,15.8,,1017.9,
2019-04-23,17.2,11.7,31.1,0,0,307,10.8,,1014.7,
2019-04-24,19.3,12.8,26.7,0,0,304,20.2,,1013.3,
2019-04-25,14.6,11.1,17.8,0,0,295,22.3,,1014.2,
2019-04-26,13.9,10,21.1,0,0,296,15.8,,1014.3,
2019-04-27,14.6,10,19.4,0,0,281,9.7,,1013.5,
2019-04-28,13.8,9.4,18.9,0,0,290,13,,1010.4,
2019-04-29,14.1,10.6,18.9,0,0,202,17.6,,1009,
2019-04-30,14.6,11.1,18.3,0,0,237,18,,1013.3,
2019-05-01,14,9.4,21.7,0,,292,14.8,,1016.5,
2019-05-02,15,9.4,21.7,0,,297,19.8,,1016.3,
2019-05-03,14.2,9.4,18.9,0,,285,20.9,,1014.6,
2019-05-04,12.9,9.4,17.8,0,0,273,18.7,,1012.7,
2019-05-05,13.1,9.4,18.3,0,0,233,16.9,,1011.1,
2019-05-06,13.5,11.7,16.7,0,0,233,17.3,,1012.9,
2019-05-07,14,11.1,18.3,0,0,255,14,,1017.2,
2019-05-08,14.5,11.7,19.4,0,0,255,16.2,,1014.9,
2019-05-09,14.7,12.8,19.4,0,0,219,16.9,,1009.4,
2019-05-10,15.5,12.2,20.6,0,0,288,21.2,,1010,
2019-05-11,14.9,12.2,18.9,0,0,274,21.6,,1014.6,
2019-05-12,14.1,12.2,17.8,0,0,260,22,,1015.4,
2019-05-13,13.9,11.1,18.3,0,0,266,22.3,,1017,
2019-05-14,14.5,12.8,18.9,0,0,257,15.1,,1016.8,
2019-05-15,15.6,11.7,18.3,11.9,0,169,22.3,,1009.3,
2019-05-16,13.7,11.7,16.1,7.4,0,242,24.8,,1011.7,
2019-05-17,13.8,11.1,17.2,0,0,266,23,,1019.5,
2019-05-18,12.7,10,13.3,21.3,0,157,16.2,,1012.8,
2019-05-19,13.1,10,16.1,7.1,0,228,14,,1008.7,
2019-05-20,12.9,8.9,17.8,0.5,0,250,15.8,,1014.7,
2019-05-21,13.7,11.1,16.7,2.5,0,267,29.2,,1013.3,
2019-05-22,14.2,11.1,19.4,0,0,281,25.2,,1009.9,
2019-05-23,15.4,11.1,21.7,0,0,243,12.6,,1010.1,
2019-05-24,15.8,11.7,21.7,0,0,248,16.9,,1015.5,
2019-05-25,14.5,11.7,20,0,0,243,23.4,,1010.6,
2019-05-26,13.6,11.1,16.1,0,0,269,27.4,,1011.2,
2019-05-27,13.2,11.1,16.7,0,0,261,23.8,,1017.7,
2019-05-28,14.1,11.1,18.9,0,0,267,18.4,,1016.3,
2019-05-29,14.7,11.1,20,0,0,274,19.8,,1012.6,
2019-05-30,13.1,11.1,17.2,0,0,257,19.8,,1013.6,
2019-05-31,14,11.1,19.4,0,0,283,20.5,,1012.2,
2019-06-01,14.6,11.1,22.8,0,0,311,14.8,,1009.7,
2019-06-02,15.9,12.8,21.7,0,0,226,14.8,,1011.3,
2019-06-03,15.1,11.1,19.4,0,0,294,18,,1012.7,
2019-06-04,16.2,11.1,26.1,0,0,306,18.4,,1012.3,
2019-06-05,17.5,12.8,21.7,0,0,291,25.2,,1011.9,
