STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT05,WT07,WT08,WT11
USC00048122,"SHAFTER 6 E, CA US",21/08/15,,,,,0,,,,96,63,72,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/08/15,,,,,0,,,,96,63,73,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/08/15,,,,,0,,,,96,61,75,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/08/15,,,,,0,,,,97,61,73,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/08/15,,,,,0,,,,97,64,74,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/08/15,,,,,0,,,,98,65,76,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/08/15,,,,,0,,,,99,66,74,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/08/15,,,,,0,,,,100,64,77,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/08/15,,,,,0,,,,102,66,80,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/08/15,,,,,0,,,,96,65,81,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",31/08/15,,,,,0,,,,102,60,71,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/09/15,,,,,0,,,,89,58,73,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/09/15,,,,,0,,,,95,60,71,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/09/15,,,,,0,,,,91,61,70,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/09/15,,,,,0,,,,87,57,63,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/09/15,,,,,0,,,,87,55,66,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/09/15,,,,,0,,,,84,53,65,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/09/15,,,,,0,,,,89,56,69,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/09/15,,,,,0,,,,94,53,71,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/09/15,,,,,0,,,,98,66,78,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/09/15,,,,,0,,,,103,66,74,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/09/15,,,,,0,,,,104,68,75,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/09/15,,,,,0,,,,99,65,80,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/09/15,,,,,0,,,,98,71,82,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/09/15,,,,,0,,,,104,62,82,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/09/15,,,,,0,,,,91,67,70,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/09/15,,,,,0,,,,87,59,64,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/09/15,,,,,0,,,,79,52,61,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/09/15,,,,,0,,,,81,51,65,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/09/15,,,,,0,,,,85,56,69,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/09/15,,,,,0,,,,91,60,69,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/09/15,,,,,0,,,,97,53,72,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/09/15,,,,,0,,,,99,62,74,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/09/15,,,,,0,,,,98,59,64,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/09/15,,,,,0,,,,90,56,66,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/09/15,,,,,0,,,,92,57,73,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/09/15,,,,,0,,,,92,64,74,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/09/15,,,,,0,,,,97,60,71,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/09/15,,,,,0,,,,93,63,68,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/09/15,,,,,0,,,,94,61,67,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/09/15,,,,,0,,,,90,57,64,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/10/15,,,,,0,,,,86,57,64,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/10/15,,,,,0,,,,83,54,59,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/10/15,,,,,0,,,,82,53,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/10/15,,,,,0,,,,80,54,62,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/10/15,,,,,0,,,,86,54,57,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/10/15,,,,,0,,,,81,54,63,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/10/15,,,,,0,,,,82,55,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/10/15,,,,,0,,,,84,60,62,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/10/15,,,,,0,,,,89,59,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/10/15,,,,,0,,,,97,60,70,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/10/15,,,,,0,,,,90,61,74,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/10/15,,,,,0,,,,96,60,70,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/10/15,,,,,0,,,,92,59,68,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/10/15,,,,,0,,,,93,64,70,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/10/15,,,,,0.14,,,,88,65,68,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/10/15,,,,,0.15,,,,82,61,65,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/10/15,,,,,0,,,,82,63,68,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/10/15,,,,,0,,,,83,62,68,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/10/15,,,,,0,,,,84,55,59,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/10/15,,,,,0,,,,73,53,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/10/15,,,,,0,,,,75,51,53,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/10/15,,,,,0,,,,81,50,53,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/10/15,,,,,0,,,,84,50,51,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/10/15,,,,,0,,,,83,51,59,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/10/15,,,,,0,,,,83,50,59,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/10/15,,,,,0,,,,80,48,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/10/15,,,,,0,,,,82,51,56,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/10/15,,,,,0,,,,82,52,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/10/15,,,,,0,,,,77,55,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/10/15,,,,,0,,,,71,51,56,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",31/10/15,,,,,0,,,,74,44,47,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/11/15,,,,,0,,,,80,46,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/11/15,,,,,0,,,,83,46,57,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/11/15,,,,,0.37,,,,71,50,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/11/15,,,,,0.01,,,,61,44,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/11/15,,,,,0,,,,61,38,47,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/11/15,,,,,0,,,,64,36,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/11/15,,,,,0,,,,65,36,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/11/15,,,,,0,,,,70,36,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/11/15,,,,,0.04,,,,72,41,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/11/15,,,,,0.02,,,,72,41,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/11/15,,,,,0,,,,58,38,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/11/15,,,,,0,,,,60,35,42,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/11/15,,,,,0,,,,60,35,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/11/15,,,,,0,,,,70,38,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/11/15,,,,,0,,,,60,37,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/11/15,,,,,0.22,,,,65,34,40,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/11/15,,,,,0,,,,53,33,40,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/11/15,,,,,0,,,,57,33,39,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/11/15,,,,,0,,,,60,33,39,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/11/15,,,,,0,,,,63,35,38,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/11/15,,,,,0,,,,67,38,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/11/15,,,,,0,,,,71,36,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/11/15,,,,,0,,,,74,39,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/11/15,,,,,0,,,,80,39,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/11/15,,,,,0.12,,,,64,36,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/11/15,,,,,0,,,,64,34,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/11/15,,,,,0,,,,53,33,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/11/15,,,,,0,,,,52,33,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/11/15,,,,,0,,,,53,35,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/11/15,,,,,0,,,,56,28,33,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/12/15,,,,,0,,,,59,28,35,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/12/15,,,,,0,,,,57,27,36,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/12/15,,,,,0,,,,61,30,37,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/12/15,,,,,0,,,,73,35,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/12/15,,,,,0,,,,62,32,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/12/15,,,,,0,,,,59,34,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/12/15,,,,,0,,,,67,32,44,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/12/15,,,,,0,,,,66,36,47,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/12/15,,,,,0,,,,65,36,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/12/15,,,,,0,,,,60,35,41,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/12/15,,,,,0.09,,,,66,35,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/12/15,,,,,0,,,,57,39,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/12/15,,,,,0,,,,57,31,44,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/12/15,,,,,0.18,,,,61,31,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/12/15,,,,,0,,,,51,29,35,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/12/15,,,,,0,,,,51,28,34,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/12/15,,,,,0,,,,53,26,33,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/12/15,,,,,0,,,,56,27,32,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/12/15,,,,,0,,,,56,28,35,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/12/15,,,,,0.37,,,,52,35,42,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/12/15,,,,,0,,,,52,35,40,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/12/15,,,,,0.07,,,,61,36,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/12/15,,,,,0.05,,,,66,50,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/12/15,,,,,0,,,,55,34,53,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/12/15,,,,,0.05,,,,58,33,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/12/15,,,,,0,,,,50,29,39,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/12/15,,,,,0,,,,58,25,31,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/12/15,,,,,0,,,,54,28,32,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/12/15,,,,,0,,,,46,30,40,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/12/15,,,,,0,,,,50,27,30,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",31/12/15,,,,,0,,,,53,25,28,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/01/16,,,,,0,,,,51,26,32,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/01/16,,,,,0,,,,51,31,38,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/01/16,,,,,0,,,,54,36,38,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/01/16,,,,,0,,,,59,26,40,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/01/16,,,,,0.04,,,,65,40,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/01/16,,,,,0.65,,,,57,41,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/01/16,,,,,0.36,,,,57,43,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/01/16,,,,,0.02,,,,55,40,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/01/16,,,,,0,,,,52,39,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/01/16,,,,,0,,,,56,39,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/01/16,,,,,0,,,,57,40,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/01/16,,,,,0,,,,59,38,42,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/01/16,,,,,0,,,,59,39,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/01/16,,,,,0,,,,65,37,40,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/01/16,,,,,0,,,,60,36,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/01/16,,,,,0.05,,,,63,41,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/01/16,,,,,0,,,,65,41,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/01/16,,,,,0,,,,66,45,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/01/16,,,,,0.09,,,,66,45,51,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/01/16,,,,,0.18,,,,57,43,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/01/16,,,,,0.02,,,,57,45,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/01/16,,,,,0,,,,64,44,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/01/16,,,,,0.1,,,,64,43,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/01/16,,,,,0,,,,74,41,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/01/16,,,,,0,,,,56,40,44,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/01/16,,,,,0,,,,57,39,44,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/01/16,,,,,0,,,,65,39,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/01/16,,,,,0,,,,61,37,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/01/16,,,,,0,,,,66,37,44,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/01/16,,,,,0,,,,66,41,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",31/01/16,,,,,0.04,,,,69,42,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/02/16,,,,,1.06,,,,49,39,41,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/02/16,,,,,0,,,,51,32,37,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/02/16,,,,,0,,,,53,32,36,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/02/16,,,,,0,,,,57,32,38,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/02/16,,,,,0,,,,59,34,39,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/02/16,,,,,0,,,,62,35,41,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/02/16,,,,,0,,,,64,37,43,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/02/16,,,,,0,,,,67,35,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/02/16,,,,,0,,,,75,41,45,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/02/16,,,,,0,,,,78,40,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/02/16,,,,,0,,,,74,43,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/02/16,,,,,0,,,,79,42,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/02/16,,,,,0,,,,74,44,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/02/16,,,,,0,,,,70,45,51,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/02/16,,,,,0,,,,74,44,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/02/16,,,,,0,,,,73,45,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/02/16,,,,,0,,,,79,44,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/02/16,,,,,0.29,,,,69,51,53,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/02/16,,,,,0,,,,66,39,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/02/16,,,,,0,,,,67,39,46,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/02/16,,,,,0,,,,62,38,47,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/02/16,,,,,0,,,,67,39,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/02/16,,,,,0,,,,67,42,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/02/16,,,,,0,,,,72,42,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/02/16,,,,,0,,,,82,42,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/02/16,,,,,0,,,,78,44,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/02/16,,,,,0,,,,78,43,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/02/16,,,,,0,,,,79,46,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/02/16,,,,,0,,,,79,43,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/03/16,,,,,0,,,,74,47,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/03/16,,,,,0,,,,81,47,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/03/16,,,,,0,,,,81,49,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/03/16,,,,,0,,,,71,47,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/03/16,,,,,0,,,,70,50,53,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/03/16,,,,,0.09,,,,73,47,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/03/16,,,,,0.1,,,,65,48,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/03/16,,,,,0.07,,,,57,47,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/03/16,,,,,0,,,,61,41,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/03/16,,,,,0,,,,71,40,59,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/03/16,,,,,0,,,,83,46,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/03/16,,,,,0,,,,61,43,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/03/16,,,,,0.33,,,,70,43,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/03/16,,,,,0,,,,66,43,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/03/16,,,,,0,,,,66,43,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/03/16,,,,,0,,,,67,43,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/03/16,,,,,0,,,,72,43,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/03/16,,,,,0,,,,79,48,50,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/03/16,,,,,0,,,,79,50,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/03/16,,,,,0,,,,79,52,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/03/16,,,,,0,,,,81,49,56,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/03/16,,,,,0,,,,72,52,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",23/03/16,,,,,0,,,,67,40,51,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",24/03/16,,,,,0,,,,69,42,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",25/03/16,,,,,0,,,,70,41,51,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",26/03/16,,,,,0,,,,75,47,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",27/03/16,,,,,0,,,,77,47,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",28/03/16,,,,,0,,,,78,47,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",29/03/16,,,,,0,,,,66,43,48,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",30/03/16,,,,,0,,,,68,41,49,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",31/03/16,,,,,0,,,,69,42,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",01/04/16,,,,,0,,,,73,40,52,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",02/04/16,,,,,0,,,,79,47,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",03/04/16,,,,,0,,,,85,49,56,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",04/04/16,,,,,0,,,,85,45,57,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",05/04/16,,,,,0,,,,81,50,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",06/04/16,,,,,0,,,,82,49,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",07/04/16,,,,,0,,,,90,51,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",08/04/16,,,,,0.04,,,,83,59,62,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",09/04/16,,,,,0.49,,,,70,57,62,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",10/04/16,,,,,1.68,,,,71,54,57,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",11/04/16,,,,,0,,,,72,55,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",12/04/16,,,,,0,,,,72,53,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",13/04/16,,,,,0,,,,75,54,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",14/04/16,,,,,0,,,,74,50,56,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",15/04/16,,,,,0,,,,74,48,51,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",16/04/16,,,,,0,,,,70,47,54,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",17/04/16,,,,,0,,,,79,46,55,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",18/04/16,,,,,0,,,,88,46,58,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",19/04/16,,,,,0,,,,90,52,60,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",20/04/16,,,,,0,,,,90,54,63,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",21/04/16,,,,,0,,,,87,52,63,,,,,,,,,,,,,
USC00048122,"SHAFTER 6 E, CA US",22/04/16,,,,,0,,,,83,51,60,,,,,,,,,,,,,
